"art_codigo","art_nombre","art_subgrupo","art_empresa","art_medida","art_tarifa","art_descripcion","art_tipoarticulo","art_tipodestino","art_tarifa_consumo","art_referencia","art_econ_codigo","art_estado","art_gravado","art_img_nombre","art_img_ubicacion","gru_id","tip_id","art_tienetarifacondicionada","art_nrouvt_tarifacondicion","art_tarifacondicionada","econ_id","tir_codigo","art_dia_sin_iva","artdpto_id","art_peso","art_tarifa_consumo_esp","art_tarcons_mayorvlriva","art_flete"
"2737",Rafia Milenio 13 Mm X 200 Mts,1966,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2737","",Activo,true,"","",1582,563,false,,,3635,NOAPLICA,false,,,,false,
"2738",Rafia Milenio 3 Mm X 1000 Mts,1966,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2738","",Activo,true,"","",1582,563,false,,,3635,NOAPLICA,false,,,,false,
"2739",Rafia Milenio 5 Mm X 800 Mts,1966,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2739","",Activo,true,"","",1582,563,false,,,3635,NOAPLICA,false,,,,false,
"2740",Rafia Milenio 8 Mm X 400 Mts,1966,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2740","",Activo,true,"","",1582,563,false,,,3635,NOAPLICA,false,,,,false,
"2743",Grasa Elite X 15 Kg,2071,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","2743","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"2744",Azucar Morena Riopaila X 1 Kg,1855,"901418981",UND,IVA5,"",Articulo,MERCANCIA,"","7702127008022","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"2745",Colorante Gel Metalizado Amarillo X 13Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707203391142","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"2746",Colorante Gel Metal Azul Aguamarinax13Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707203393566","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"2747",Colorante Gel Metalizado Naranja X 13 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707203396079","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"2748",Colorante Gel Metalizado Rosado X 13 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707203398738","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"2749",Colorante Gel Metali Verde Limon X13Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707203393979","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"2750",Chocoramo X 65 Gr,1980,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702914596787","",Activo,true,"","",1580,565,false,,,3639,NOAPLICA,false,,,,false,
"2752",Aceitunas Verdes Deshue. Selecto X 140Gr,1855,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707545949582","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"2756",Atun En Agua El Fortin X 140 Gr,1855,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7703562109930","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"2759",Salsa Negrita  Makondo X 170 Ml,2120,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7706400043595","",Activo,true,"","",1578,566,false,,,3639,NOAPLICA,false,,,,false,
"2760",Vinagre De Manzana Mckondo X 500 Ml,1855,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7706400879590","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"2761",Rindex 10 Multibeneficios X 125 Gr,1896,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7500435186483","",Activo,true,"","",1575,563,false,,,3636,NOAPLICA,false,,,,false,
"2762",Aceite Vegetal La Madame X 5000 Cc,1855,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","0703980772119","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"2767",Milo Trr X 400 Gr,1938,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702024003526","",Activo,true,"","",1577,563,false,,,3639,NOAPLICA,false,,,,false,
"2768",Fabuloso Mar Fresco X 1000 Ml,1896,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702010311451","",Activo,true,"","",1575,563,false,,,3635,NOAPLICA,false,,,,false,
"2769",Fab Lavado Perfecto X 450 Gr,1896,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702191658871","",Activo,true,"","",1575,563,false,,,3636,NOAPLICA,false,,,,false,
"2770",Galleta Wafer Capri Fresa X 24 Und,1980,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702011200907","",Activo,true,"","",1580,565,false,,,3639,NOAPLICA,false,,,,false,
"2774",Molde Cuadrado De Lata De 1/2 Lb X Und,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2774","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"2775",Molde Cuadrado De Lata X 1 Lb X Und,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2775","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"2782",Fecula 3 Jjj X 12 Kg,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","2782","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"2784",Vino Reposteria Alta Cocina Bco 375 Cc,2057,"901418981",UND,IVA5,"",Articulo,MERCANCIA,"","7703435400126","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"2785",Vino Tinto Seco Cocina 375 Cc,2057,"901418981",UND,IVA5,"",Articulo,MERCANCIA,"","7703435200047","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"2786",Tenedores Chef Fork X 100 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175541217","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"2787",Cuchillos Chef Knife X 100 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175541200","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"2788",Varsol Aroma X 150 Ml,1896,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7708749563024","",Activo,true,"","",1575,563,false,,,3636,NOAPLICA,false,,,,false,
"2789",Ricavena Quaker X 60 Gr,1855,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702193149315","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"2790",Gorros Desechables Chef Choice X 50 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175543051","",Activo,true,"","",1579,564,false,,,3637,NOAPLICA,false,,,,false,
"2792",Glucosa Colorisa X 5000 Gr,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175887131","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"2793",Mayonesa Bary Sobre X 200 Gr Doy Pack,2120,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702439001780","",Activo,true,"","",1578,566,false,,,3639,NOAPLICA,false,,,,false,
"2795",Espatula Metalica Ogus X Und,2001,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2795","",Activo,true,"","",1587,568,false,,,3637,NOAPLICA,false,,,,false,
"2796",Molde Cupcake Ja20173 X Unidad,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","6834000201730","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"2797",Molde Silicona Sencillo X Und,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2797","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"2798",Molde Silicona Corazon X Und,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","6021200202265","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"2799",JUGO DEL VALLE MANGO X 946 ML,1938,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2799","",Activo,true,"","",1577,563,false,,,3639,NOAPLICA,false,,,,false,
"2801",Crema De Peinar Sedal Keratina X18Mlx20,1924,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702006000253","",Activo,true,"","",1576,563,false,,,3636,NOAPLICA,false,,,,false,
"2802","Antitraspirante Rexona Men X 8,5 Gr",1924,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702006205511","",Activo,true,"","",1576,563,false,,,3636,NOAPLICA,false,,,,false,
"2804",Ablandacarnes El Rey X 70 Gr,1855,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702175108460","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"2805",P3 Negro Reutilizable Con Tapa X Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2805","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"2807",Shampoo Limpieza Renovadora H&S X 33 Ml,1924,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7500435126601","",Activo,true,"","",1576,563,false,,,3636,NOAPLICA,false,,,,false,
"2809",Salsa Tomate La Hogareña X 1000 Gr,2120,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7708903462262","",Activo,true,"","",1578,566,false,,,3639,NOAPLICA,false,,,,false,
"2812",Frutiño Maracuya Sobre X 18 Gr,1938,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702354032364","",Activo,true,"","",1577,563,false,,,3639,NOAPLICA,false,,,,false,
"2813",Aromatel Lavanda Mora Sobre X 180 Ml,1896,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2813","",Activo,true,"","",1575,563,false,,,3636,NOAPLICA,false,,,,false,
"2814",Panelada Sabor A Limon X 29 Gr,1938,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702354950347","",Activo,true,"","",1577,563,false,,,3639,NOAPLICA,false,,,,false,
"2815",Cerezas Maraschino Selecto Chef X 4000Gr,2057,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707373974374","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"2816",Polvo Blanco Carol Dioxido De Titanio X ,2057,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2816","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"2817",Bailarina Giratoria  X Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","6916030210184","",Activo,true,"","",1579,564,false,,,3637,NOAPLICA,false,,,,false,
"2818",Cortador De Pizza Acero10 Colorisaxud,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","6916030310139","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"2824",Vinagre Blanco X4000Cm La Custodia ,1855,"901418981",UND,IVA5,"",Articulo,MERCANCIA,"","7707159609391","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"2829",Vinagre Blanco Ricocina X 250 Ml,1855,"901418981",UND,IVA5,"",Articulo,MERCANCIA,"","7706400031363","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"2833",Azucar Incauca Paq Tubipaks 200 X 1 Kg,1855,"901418981",UND,IVA5,"",Articulo,MERCANCIA,"","7702059203090","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"2835",Esencia Chicle Duque X 250 Cm3,2071,"901418981",UND,IVA5,"",Articulo,MERCANCIA,"","2835","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"2836",Esencia Mantecado Duque X 250 Cm3,2071,"901418981",UND,IVA5,"",Articulo,MERCANCIA,"","2836","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"2839",Capacill Surtidos Deco Cake Paq X 6 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2839","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"2840",Lexi Fondant Marron Sugarcrapt X 500 Gr,2057,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2840","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"2846",Color Caramelo Gourmet X 5 Kg,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7708350073790","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"2847",Vaso Cristal Darnel 12 Oz X 12 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702458303285","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"2848",Domos Rectangular 20.5 X 12 Cm X 50 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2848","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"2849",Molde De Aluminio 104 Oz X 100 Und,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2849","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"2850",Molde De Aluminio 64 Oz X 100 Und,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2850","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"2853",Chorizo Costeño Fiobar X 6Und X 225 Gr,2120,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7709990473766","",Activo,true,"","",1578,566,false,,,3639,NOAPLICA,false,,,,false,
"2854",Papel Aluminio Mixter Chef X 21 Mt,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175540524","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"2856",Papel Parafinado Blanco X 50 Mts,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2856","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"2857",Caja Torta Cuadrada Impresa 22*12  (1/4 ,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2857","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"2858",Blanqueador Multiusos Patojito X 450 Ml,1896,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707065411934","",Activo,true,"","",1575,563,false,,,3635,NOAPLICA,false,,,,false,
"2859",Rexona Clean Hombre X 8.5 Gr X 20 Und,1924,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702006205542","",Activo,true,"","",1576,563,false,,,3636,NOAPLICA,false,,,,false,
"2860",Rexona Classic Mujer X 8.5 Gr X 20 Und,1924,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702006205535","",Activo,true,"","",1576,563,false,,,3636,NOAPLICA,false,,,,false,
"2863",Caja Pizza Impresa 24 X 24 X 3 Prexxa,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2863","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"2865",Atun Lomito Monterico X 170 Gr,1855,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7862106300681","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"2866",Pimienta Molida Supersazon X 80 Gr,1855,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2866","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"2867",Cerezas Marraschino El Fortin X 1000 Gr,2057,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7703562210278","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"2869",Porta Hamburguesa C1 De Carton X500 Ud,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2869","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"2870",Vaso De Carton 16Oz Con Tapa,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7808304268378","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"2872",Caja Visual N3 De Carton Rectangular,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2872","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"2873",Caja Visual N4 De Carton Cuadrada,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2873","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"2874",Porta Comida 24Oz De Carton Con Tapa,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2874","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"2875",Porta Comida 32Oz De Carton Con Tapa,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2875","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"2876",Suavitel Vainilla X 970 Ml,1896,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702010282645","",Activo,true,"","",1575,563,false,,,3635,NOAPLICA,false,,,,false,
"2877",Esencia Mantequilla Deleitte X 500 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2877","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"2880",Esencia Vainilla Blanca Deleitte X 500Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2880","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"2886",Masmelos Blancos Italo X 120Gr,1980,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702011028914","",Activo,true,"","",1580,565,false,,,3639,NOAPLICA,false,,,,false,
"2887",Cobertura Chocolate Italo X 500 Gr Rojo,1938,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702117015481","",Activo,true,"","",1577,563,false,,,3641,NOAPLICA,false,,,,false,
"2892",Kit Cake Decorativo Con 6 Boquillas,2057,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2892","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"2893",Kit Decorador Pastelero Con 15 Boquillas,2057,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","6831300202009","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"2894",Kit Decorador Pastelero Boquillas Plast,2057,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2894","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"2895",Manga Mas Acople Silicon Amaril Grandxud,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2895","",Activo,true,"","",1579,564,false,,,3641,NOAPLICA,false,,,,false,
"2896",Manga Mas Acople Silicon Amarill Peq Xud,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2896","",Activo,true,"","",1579,564,false,,,3641,NOAPLICA,false,,,,false,
"2897",Grasa Multiproposito 15Kg,2071,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","2897","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"2899",Molde Aluminio Media Carta Darnel 64 Oz X 100 Und,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175885984","",Activo,true,"","",1584,564,false,,,3641,NOAPLICA,false,,,,false,
"2901",Molde De Aluminio Darnel 24 Oz X 500 Und,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175886820","",Activo,true,"","",1584,564,false,,,3641,NOAPLICA,false,,,,false,
"2902",Boquilla Rusa Petalos Margarita Aceroxud,2057,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2902","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"2903",Boquilla Rusa Tulipan En Acero Inox X Ud,2057,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2903","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"2904",Boquilla Rusa Petalo Grande Acero X Ud,2057,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2904","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"2905",Papel 6 Libras,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2905","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"2906",Cocoa Corona Clavos Y Canela X 200 Gr,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702007071382","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"2908",Cocoa Chocodeli X 500 Gr,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2908","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"2912",Esencia Queso Prodisabor X 65 Cc,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2912","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"2913",Esencia Hinojo Prodisabor X 500 Cc,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707373081423","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"2914",Esencia Maracuya Prodisabor X 500 Cc,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707373082222","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"2915",Esencia Tres Leches Prodisabor X 500 Cc,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707373083120","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"2916",Esencia Arequipe Novasabor X 500 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2916","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"2917",Esencia Queso Novasabor X 500 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2917","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"2918",Esencia Mantequilla Novasabor X 3850 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2918","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"2919",Esencia Arequipe Novasabor X 3850 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2919","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"2920",Esencia Vainilla Blanca Novasaborx3850Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2920","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"2921",Esencia Queso Novasabor X 3850 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2921","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"2922",Esencia Nuez Moscada Prodisabor X 500 Cc,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707373083229","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"2923",Esencia Vainilla Negra Novasabor X 500Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2923","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"2924",Copas Venecianas Con Tapa 12 Oz X 20 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2924","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"2927",Moldesiliconponqpress29.5X22.5X3Cmx12Hue,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","801288773095","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"2929",Cerezas Maraschino 3A X 125 Gr,2057,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702400000637","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"2931",Dagusto Hojaldre X 2 Kg Cj X 5 Brr,2071,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","2931","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"2932",Bunuelo Colmaiz X 1 Kg,2057,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707197043041","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"2933",Pincho El Sol 25 Cm X 100 Und,1855,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707015506321","",Activo,true,"","",1574,563,false,,,3637,NOAPLICA,false,,,,false,
"2934",Palo Chuzo House 30 Cm X 100 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707320620156","",Activo,true,"","",1579,564,false,,,3637,NOAPLICA,false,,,,false,
"2937",Vaso Platesa 10 Oz X 25,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2937","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"2944",Colgate Extra Blancura X 60 Ml,1924,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702010111594","",Activo,true,"","",1576,563,false,,,3636,NOAPLICA,false,,,,false,
"2949",Papel Parafinado Blanco X 16 Mts,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707373974169","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"2953",Prestobarba 3 Hojas X Und,1924,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2953","",Activo,true,"","",1576,563,false,,,3635,NOAPLICA,false,,,,false,
"2955",Desodorante Roll On Yodora X Und,1924,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2955","",Activo,true,"","",1576,563,false,,,3636,NOAPLICA,false,,,,false,
"2956",Esencia Hinojo Fleischmann X 500 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7701871000146","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
